"country","indicator","measure","Unit","Date","Value"
"Japan","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2020","64.3"
"Japan","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2021","62.1"
"Japan","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2022","59"
"Japan","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2013","47.36"
"Japan","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2014","46.78"
"Japan","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2015","50.38"
"Japan","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2016","52.76"
"Japan","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2017","54.49"
"Japan","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2018","53.76"
"Japan","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2019","56.5"
"Japan","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2020","57.1"
"Japan","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2021","57.3"
"Japan","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2022","58.1"
"Japan","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2013","44.59"
"Japan","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2014","47.18"
"Japan","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2015","48.57"
"Japan","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2016","46.87"
"Japan","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2017","47.15"
"Japan","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2018","48.56"
"Japan","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2019","50.8"
"Japan","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2020","46.4"
"Japan","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2021","48.3"
"Japan","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2022","52.6"
"Japan","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2013","38.69"
"Japan","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2014","38.05"
"Japan","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2015","39.63"
"Japan","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2016","39.21"
"Japan","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2017","40.83"
"Japan","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2018","40.43"
"Japan","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2019","37.9"
"Japan","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2020","37.2"
"Japan","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2021","42.1"
"Japan","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2022","38.9"
"Japan","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2013","56.26"
"Japan","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2014","58.93"
"Japan","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2015","63.06"
"Japan","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2016","64.38"
"Japan","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2017","64.3"
"Japan","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2018","63.95"
"Japan","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2019","64"
"Japan","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2020","60"
"Japan","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2021","59.8"
"Japan","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2022","61.3"
"Italy","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2013","47.85"
"Italy","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2014","45.65"
"Italy","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2015","46.4"
"Italy","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2016","47.17"
"Italy","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2017","46.96"
"Italy","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2018","46.3"
"Italy","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2019","46.3"
"Italy","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2020","45.7"
"Italy","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2021","45.7"
"Italy","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2022","46.1"
"Italy","Institutions","Score","Score, 100=Max strength 0=Weakest","2013","73.63"
"Italy","Institutions","Score","Score, 100=Max strength 0=Weakest","2014","73.21"
"Italy","Institutions","Score","Score, 100=Max strength 0=Weakest","2015","73.81"
"Italy","Institutions","Score","Score, 100=Max strength 0=Weakest","2016","72.76"
"Italy","Institutions","Score","Score, 100=Max strength 0=Weakest","2017","71.92"
"Italy","Institutions","Score","Score, 100=Max strength 0=Weakest","2018","74.86"
"Italy","Institutions","Score","Score, 100=Max strength 0=Weakest","2019","75.3"
"Italy","Institutions","Score","Score, 100=Max strength 0=Weakest","2020","74.6"
"Italy","Institutions","Score","Score, 100=Max strength 0=Weakest","2021","75.5"
"Italy","Institutions","Score","Score, 100=Max strength 0=Weakest","2022","59"
"Italy","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2013","43.23"
"Italy","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2014","42.08"
"Italy","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2015","41.3"
"Italy","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2016","46.47"
"Italy","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2017","46.33"
"Italy","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2018","44.91"
"Italy","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2019","45.4"
"Italy","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2020","43.7"
"Italy","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2021","46"
"Italy","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2022","46.8"
"Italy","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2013","54.67"
"Italy","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2014","51"
"Italy","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2015","53.64"
"Italy","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2016","53.58"
"Italy","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2017","52.57"
"Italy","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2018","50.95"
"Italy","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2019","51.4"
"Italy","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2020","50.5"
"Italy","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2021","50.7"
"Italy","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2022","41.9"
"Italy","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2013","44.14"
"Italy","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2014","39.96"
"Italy","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2015","40.58"
"Italy","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2016","37.79"
"Italy","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2017","39.55"
"Italy","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2018","39.59"
"Italy","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2019","42.2"
"Italy","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2020","36.7"
"Italy","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2021","36.7"
"Italy","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2022","39.3"
"Italy","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2013","41.7"
"Italy","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2014","42.65"
"Italy","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2015","41.22"
"Italy","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2016","38.72"
"Italy","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2017","36.13"
"Italy","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2018","37.66"
"Italy","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2019","38.9"
"Italy","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2020","42.3"
"Italy","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2021","41.7"
"Italy","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2022","45.2"
"Italy","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2013","43.03"
"Italy","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2014","37.53"
"Italy","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2015","37.61"
"Italy","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2016","41.83"
"Italy","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2017","42.87"
"Italy","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2018","38.89"
"Italy","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2019","36.8"
"Italy","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2020","35.9"
"Italy","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2021","35.8"
"Italy","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2022","41.3"
"Italy","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2013","51"
"Italy","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2014","49.83"
"Italy","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2015","57.6"
"Italy","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2016","59.73"
"Italy","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2017","61.78"
"Italy","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2018","61.54"
"Italy","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2019","59.4"
"Italy","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2020","56.6"
"Italy","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2021","54.2"
"Italy","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2022","57.4"
"Indonesia","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2013","31.95"
"Indonesia","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2014","31.81"
"Indonesia","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2015","29.8"
"Indonesia","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2016","29.07"
"Indonesia","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2017","30.1"
"Indonesia","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2018","29.8"
"Indonesia","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2019","29.7"
"Indonesia","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2020","26.5"
"Indonesia","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2021","27.1"
"Indonesia","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2022","27.9"
"Indonesia","Institutions","Score","Score, 100=Max strength 0=Weakest","2013","37.24"
"Indonesia","Institutions","Score","Score, 100=Max strength 0=Weakest","2014","38.1"
"Indonesia","Institutions","Score","Score, 100=Max strength 0=Weakest","2015","39.78"
"Indonesia","Institutions","Score","Score, 100=Max strength 0=Weakest","2016","41.59"
"Indonesia","Institutions","Score","Score, 100=Max strength 0=Weakest","2017","41.22"
"Indonesia","Institutions","Score","Score, 100=Max strength 0=Weakest","2018","50.87"
"Indonesia","Institutions","Score","Score, 100=Max strength 0=Weakest","2019","53.2"
"Indonesia","Institutions","Score","Score, 100=Max strength 0=Weakest","2020","51"
"Indonesia","Institutions","Score","Score, 100=Max strength 0=Weakest","2021","51.2"
"Indonesia","Institutions","Score","Score, 100=Max strength 0=Weakest","2022","55.1"
"Indonesia","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2013","24.25"
"Indonesia","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2014","22.83"
"Indonesia","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2015","24.28"
"Indonesia","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2016","23.06"
"Indonesia","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2017","23.03"
"Indonesia","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2018","21.32"
"Indonesia","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2019","21.3"
"Indonesia","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2020","21"
"Indonesia","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2021","22.4"
"Indonesia","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2022","22.4"
"Indonesia","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2013","41.17"
"Indonesia","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2014","45.28"
"Indonesia","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2015","44.4"
"Indonesia","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2016","43.26"
"Indonesia","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2017","45.97"
"Indonesia","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2018","47.65"
"Indonesia","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2019","48.8"
"Indonesia","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2020","48.1"
"Indonesia","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2021","48.5"
"Indonesia","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2022","41.7"
"Indonesia","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2013","24.96"
"Indonesia","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2014","22.81"
"Indonesia","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2015","24.65"
"Indonesia","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2016","23.74"
"Indonesia","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2017","26.18"
"Indonesia","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2018","25.94"
"Indonesia","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2019","25.7"
"Indonesia","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2020","17.8"
"Indonesia","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2021","17.5"
"Indonesia","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2022","22.1"
"Indonesia","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2013","24.33"
"Indonesia","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2014","23.18"
"Indonesia","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2015","20.9"
"Indonesia","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2016","23.04"
"Indonesia","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2017","20.9"
"Indonesia","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2018","17.94"
"Indonesia","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2019","17.6"
"Indonesia","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2020","17.9"
"Indonesia","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2021","18.3"
"Indonesia","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2022","19"
"Indonesia","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2013","40.81"
"Indonesia","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2014","39.22"
"Indonesia","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2015","30.76"
"Indonesia","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2016","25.17"
"Indonesia","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2017","28.14"
"Indonesia","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2018","27"
"Indonesia","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2019","24"
"Indonesia","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2020","17.8"
"Indonesia","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2021","17.5"
"Indonesia","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2022","18.6"
"Indonesia","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2013","29.08"
"Indonesia","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2014","33.06"
"Indonesia","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2015","35.6"
"Indonesia","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2016","38.53"
"Indonesia","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2017","41.98"
"Indonesia","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2018","39.84"
"Indonesia","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2019","44.2"
"Indonesia","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2020","37.7"
"Indonesia","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2021","41.4"
"Indonesia","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2022","43.4"
"Republic of Korea","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2013","53.31"
"Republic of Korea","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2014","55.27"
"Republic of Korea","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2015","56.3"
"Republic of Korea","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2016","57.15"
"Republic of Korea","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2017","57.7"
"Republic of Korea","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2018","56.6"
"Republic of Korea","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2019","56.6"
"Republic of Korea","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2020","56.1"
"Republic of Korea","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2021","59.3"
"Republic of Korea","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2022","57.8"
"Republic of Korea","Institutions","Score","Score, 100=Max strength 0=Weakest","2013","76.05"
"Republic of Korea","Institutions","Score","Score, 100=Max strength 0=Weakest","2014","75.76"
"Republic of Korea","Institutions","Score","Score, 100=Max strength 0=Weakest","2015","76.15"
"Republic of Korea","Institutions","Score","Score, 100=Max strength 0=Weakest","2016","75.36"
"Republic of Korea","Institutions","Score","Score, 100=Max strength 0=Weakest","2017","74.48"
"Republic of Korea","Institutions","Score","Score, 100=Max strength 0=Weakest","2018","78.49"
"Republic of Korea","Institutions","Score","Score, 100=Max strength 0=Weakest","2019","79.7"
"Republic of Korea","Institutions","Score","Score, 100=Max strength 0=Weakest","2020","78.4"
"Republic of Korea","Institutions","Score","Score, 100=Max strength 0=Weakest","2021","79.5"
"Republic of Korea","Institutions","Score","Score, 100=Max strength 0=Weakest","2022","70.5"
"Republic of Korea","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2013","64.79"
"Republic of Korea","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2014","64.12"
"Republic of Korea","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2015","64.79"
"Republic of Korea","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2016","66.86"
"Republic of Korea","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2017","66.2"
"Republic of Korea","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2018","65.32"
"Republic of Korea","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2019","66.5"
"Republic of Korea","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2020","65.2"
"Republic of Korea","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2021","67.4"
"Republic of Korea","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2022","66.4"
"Republic of Korea","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2013","65.73"
"Republic of Korea","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2014","65.44"
"Republic of Korea","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2015","63.29"
"Republic of Korea","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2016","62.01"
"Republic of Korea","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2017","61.58"
"Republic of Korea","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2018","60.42"
"Republic of Korea","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2019","64.3"
"Republic of Korea","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2020","62.5"
"Republic of Korea","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2021","60"
"Republic of Korea","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2022","48"
"Republic of Korea","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2013","43.26"
"Republic of Korea","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2014","42.72"
"Republic of Korea","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2015","45.19"
"Republic of Korea","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2016","50.15"
"Republic of Korea","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2017","51.09"
"Republic of Korea","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2018","50.16"
"Republic of Korea","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2019","57.6"
"Republic of Korea","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2020","60.3"
"Republic of Korea","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2021","60.1"
"Republic of Korea","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2022","58"
"Republic of Korea","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2013","47.78"
"Republic of Korea","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2014","54.54"
"Republic of Korea","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2015","56.71"
"Republic of Korea","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2016","54.1"
"Republic of Korea","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2017","54.73"
"Republic of Korea","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2018","53.28"
"Republic of Korea","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2019","50.2"
"Republic of Korea","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2020","49"
"Republic of Korea","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2021","54.5"
"Republic of Korea","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2022","54.7"
"Republic of Korea","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2013","41.27"
"Republic of Korea","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2014","42.21"
"Republic of Korea","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2015","43.58"
"Republic of Korea","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2016","47.41"
"Republic of Korea","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2017","49.4"
"Republic of Korea","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2018","46.41"
"Republic of Korea","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2019","44.1"
"Republic of Korea","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2020","45.8"
"Republic of Korea","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2021","52.1"
"Republic of Korea","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2022","55.1"
"Republic of Korea","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2013","60.68"
"Republic of Korea","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2014","62.82"
"Republic of Korea","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2015","62.42"
"Republic of Korea","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2016","63.31"
"Republic of Korea","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2017","63.36"
"Republic of Korea","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2018","62.74"
"Republic of Korea","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2019","61.6"
"Republic of Korea","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2020","57.7"
"Republic of Korea","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2021","59.2"
"Republic of Korea","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2022","60.3"
"Russian Federation","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2013","37.2"
"Russian Federation","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2014","39.14"
"Russian Federation","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2015","39.3"
"Russian Federation","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2016","38.5"
"Russian Federation","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2017","38.76"
"Russian Federation","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2018","37.9"
"Russian Federation","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2019","37.6"
"Russian Federation","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2020","35.6"
"Russian Federation","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2021","36.6"
"Russian Federation","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2022","34.3"
"Russian Federation","Institutions","Score","Score, 100=Max strength 0=Weakest","2013","56.04"
"Russian Federation","Institutions","Score","Score, 100=Max strength 0=Weakest","2014","56.4"
"Russian Federation","Institutions","Score","Score, 100=Max strength 0=Weakest","2015","56.55"
"Russian Federation","Institutions","Score","Score, 100=Max strength 0=Weakest","2016","57.88"
"Russian Federation","Institutions","Score","Score, 100=Max strength 0=Weakest","2017","56.07"
"Russian Federation","Institutions","Score","Score, 100=Max strength 0=Weakest","2018","57.79"
"Russian Federation","Institutions","Score","Score, 100=Max strength 0=Weakest","2019","60.9"
"Russian Federation","Institutions","Score","Score, 100=Max strength 0=Weakest","2020","61.5"
"Russian Federation","Institutions","Score","Score, 100=Max strength 0=Weakest","2021","63.1"
"Russian Federation","Institutions","Score","Score, 100=Max strength 0=Weakest","2022","48.7"
"Russian Federation","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2013","44.09"
"Russian Federation","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2014","44.53"
"Russian Federation","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2015","47.55"
"Russian Federation","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2016","50.41"
"Russian Federation","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2017","50.02"
"Russian Federation","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2018","48.43"
"Russian Federation","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2019","48.3"
"Russian Federation","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2020","45.6"
"Russian Federation","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2021","47.9"
"Russian Federation","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2022","47"
"Russian Federation","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2013","45.42"
"Russian Federation","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2014","42.53"
"Russian Federation","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2015","43.49"
"Russian Federation","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2016","43.09"
"Russian Federation","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2017","47.1"
"Russian Federation","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2018","48.13"
"Russian Federation","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2019","49.4"
"Russian Federation","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2020","49.7"
"Russian Federation","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2021","48"
